laptop_ID,Company,Product,TypeName,Inches,screenresolution_height,screenresolution_width,touchscreen,Cpu_name,cpu_brand,Cpu_speed,Ram,primary_memory,secondary_memory,memory_type,gpu_name,gpu_brand,OpSys,Weight,Price_euros
766,HP,"ZBook 15",Workstation,15.6,1920,1080,0,"  Core i7 6700HQ  ",Intel,2.6,8,"256 ",0,SSD,Nvidia,"Quadro M1000M",windows,3,1561
767,Dell,"Alienware 17",Gaming,15.6,3840,2160,0,"  Core i7 7700HQ  ",Intel,2.8,16,"256 ",1024,hybrid,Nvidia,"GTX 1070",windows,4,2869
768,Acer,"Aspire 3",Notebook,15.6,1366,768,0,"  Core i5 7200U  ",Intel,2.5,4,"256 ",0,SSD,Intel,"Graphics 620",windows,2,599
769,Lenovo,"Legion Y520-15IKBN",Gaming,15.6,1920,1080,0,"  Core i7 7700HQ  ",Intel,2.8,8,"128 ",1024,hybrid,Nvidia,"GTX 1050",windows,2,1048
770,Dell,"Latitude 7280",Ultrabook,12.5,1920,1080,0,"  Core i7 7600U  ",Intel,2.8,16,"256 ",0,SSD,Intel,"Graphics 620",windows,1,1859
771,Google,"Pixelbook (Core",Ultrabook,12.3,2400,1600,1,"  Core i5 7Y57  ",Intel,1.2,8,"256 ",0,SSD,Intel,"Graphics 615",others,1,1559
772,Asus,"Zenbook UX330UA-AH5Q",Ultrabook,13.3,3200,1800,0,"  Core i5 7200U  ",Intel,2.5,8,"256 ",0,SSD,Intel,"Graphics 620",windows,1,1129
773,Dell,"Latitude 3380",Notebook,13.3,1366,768,0,"  Core i3 6006U  ",Intel,2,4,"500 ",0,HDD,Intel,"Graphics 520",windows,2,849
774,Acer,"TravelMate P238-M",Notebook,13.3,1366,768,0,"  Core i5 6200U  ",Intel,2.3,4,"128 ",0,SSD,Intel,"Graphics 520",windows,2,655
775,Asus,"X751NV-TY001 (N4200/4GB/1TB/GeForce",Notebook,17.3,1366,768,0,"  Pentium Quad Core N4200  ",Intel,1.1,4,1024,0,HDD,Nvidia,"GeForce 920MX",windows,3,470
776,Dell,"Inspiron 7559",Gaming,15.6,3840,2160,1,"  Core i7 6700HQ  ",Intel,2.6,16,"128 ",1024,hybrid,Nvidia,"GTX 960M",windows,3,1099
777,Samsung,"Notebook 9",Ultrabook,13.3,1920,1080,1,"  Core i7 7500U  ",Intel,2.7,8,"256 ",0,SSD,Intel,"Graphics 620",windows,1,1599
778,Acer,"Aspire A315-31",Notebook,15.6,1366,768,0,"  Pentium Quad Core N4200  ",Intel,1.1,4,1024,0,HDD,Intel,"Graphics 505",linux,2,298
779,Dell,"Inspiron 5567",Notebook,15.6,1920,1080,0,"  Core i7 7500U  ",Intel,2.7,16,"256 ",0,SSD,AMD,"R7 M445",windows,2,1181
780,Samsung,"Notebook 9","2 in 1 Convertible",15,1920,1080,1,"  Core i7 7500U  ",Intel,2.7,16,"256 ",0,SSD,AMD,"Radeon 540",windows,2,1799
781,Toshiba,"Tecra A40-C-1E5",Notebook,14,1366,768,0,"  Core i5 6200U  ",Intel,2.3,4,"128 ",0,SSD,Intel,"Graphics 520",windows,2,1020
782,Dell,"Inspiron 7567",Gaming,15.6,1920,1080,0,"  Core i7 7700HQ  ",Intel,2.8,8,1024,0,HDD,Nvidia,"GTX 1050",windows,3,1099
783,HP,"EliteBook 820",Ultrabook,12.5,1366,768,0,"  Core i5 6200U  ",Intel,2.3,4,"256 ",0,SSD,Intel,"Graphics 520",windows,1,1244
784,Asus,"Q524UQ-BHI7T15 (i7-7500U/12GB/2TB/GeForce","2 in 1 Convertible",15.6,1920,1080,1,"  Core i7 7500U  ",Intel,2.7,12,2048,0,HDD,Nvidia,"GeForce 940MX",windows,2,839
785,Lenovo,"Thinkpad P50",Notebook,15.6,3840,2160,0,"  Core i7 6820HQ  ",Intel,2.7,16,"512 ",0,SSD,Nvidia,"Quadro M2000M",windows,2,2370
786,Acer,"Swift 3",Notebook,14,1920,1080,0,"  Core i3 7100U  ",Intel,2.4,4,"128 ",0,SSD,Intel,"Graphics 620",windows,2,636
787,Razer,"Blade Pro",Gaming,14,1920,1080,0,"  Core i7 7700HQ  ",Intel,2.8,16,"512 ",0,SSD,Nvidia,"GTX 1060",windows,2,2899
788,Asus,"Vivobook Max",Notebook,15.6,1920,1080,0,"  Pentium Dual Core N4200  ",Intel,1.1,8,"128 ",0,SSD,Intel,"Graphics 505",windows,2,582
789,Dell,"Alienware 17",Gaming,17.3,1920,1080,0,"  Core i7 7700HQ  ",Intel,2.8,32,1024,1024,hybrid,Nvidia,"GTX 1070M",windows,4,3589
790,Asus,"Rog G752VS-BA171T",Gaming,17.3,1920,1080,0,"  Core i7 6700HQ  ",Intel,2.6,16,"256 ",1024,hybrid,Nvidia,"GTX 1070",windows,4,2350
791,Toshiba,"Tecra Z40-C-161",Ultrabook,14,1920,1080,0,"  Core i7 6600U  ",Intel,2.6,16,"512 ",0,SSD,Nvidia,"GeForce 930M",windows,1,1764
792,Lenovo,"IdeaPad 110-15IBR",Notebook,15.6,1366,768,0,"  Celeron Quad Core N3710  ",Intel,1.6,8,1024,0,HDD,Intel,"Graphics 405",N/A,2,329
793,Lenovo,"ThinkPad T470s",Ultrabook,14,1920,1080,0,"  Core i7 7500U  ",Intel,2.7,16,"512 ",0,SSD,Intel,"Graphics 620",windows,2,2299
794,MSI,"GS43VR 7RE",Gaming,14,1920,1080,0,"  Core i7 7700HQ  ",Intel,2.8,16,"256 ",1024,hybrid,Nvidia,"GTX 1060",windows,2,1891
795,MSI,"GL62M (i5-7300HQ/8GB/1TB",Gaming,15.6,1920,1080,0,"  Core i5 7300HQ  ",Intel,2.5,8,"128 ",1024,hybrid,Nvidia,"GTX 1050",windows,2,1089
796,Lenovo,"Legion Y520-15IKBN",Gaming,15.6,1920,1080,0,"  Core i7 7700HQ  ",Intel,2.8,4,1024,0,HDD,Nvidia,"GTX 1050",windows,2,999
797,Acer,"Predator G9-793",Gaming,17.3,1920,1080,0,"  Core i7 7700HQ  ",Intel,2.8,16,"256 ",1024,hybrid,Nvidia,"GTX 1060",windows,4,2299
798,Dell,"Inspiron 7567",Gaming,15.6,1920,1080,0,"  Core i5 7300HQ  ",Intel,2.5,8,"256 ",0,SSD,Nvidia,"GTX 1050",windows,3,985
799,Asus,"FX502VM-DM560T (i7-7700HQ/8GB/1TB",Gaming,15.6,1920,1080,0,"  Core i7 7700HQ  ",Intel,2.8,8,"128 ",1024,hybrid,Nvidia,"GeForce GTX1060",windows,2,1339
800,Vero,"K146 (N3350/4GB/32GB/W10)",Notebook,14,1920,1080,0,"  Celeron Dual Core N3350  ",Intel,1.1,4,"32 ",0,"flash storage",Intel,"Graphics 500",windows,1,203
801,Lenovo,"ThinkPad Yoga","2 in 1 Convertible",13.3,1920,1080,1,"  Core i7 7500U  ",Intel,2.7,8,"512 ",0,SSD,Intel,"Graphics 620",windows,1,1970
802,Lenovo,"Yoga 510-15IKB","2 in 1 Convertible",15.6,1920,1080,1,"  Core i5 7200U  ",Intel,2.5,8,"256 ",0,SSD,AMD,"R7 M460",windows,2,959
803,Apple,"MacBook 12""",Ultrabook,12,2304,1440,0,"  Core M  ",Intel,1.2,8,"512 ",0,"flash storage",Intel,"Graphics 5300",macos,1,1165
804,Lenovo,"ThinkPad X1","2 in 1 Convertible",14,2560,1440,1,"  Core i5 7200U  ",Intel,2.5,8,"256 ",0,SSD,Intel,"Graphics 620",windows,1,2330
805,Asus,"R417NA-RS01 (N3350/4GB/32GB/W10)",Notebook,14,1366,768,0,"  Celeron Dual Core N3350  ",Intel,1.1,4,"32 ",0,"flash storage",Intel,"Graphics 500",windows,2,299
806,Dell,"Latitude 3580",Notebook,15.6,1366,768,0,"  Core i5 7200U  ",Intel,2.5,8,"128 ",0,SSD,Intel,"Graphics 620",windows,2,810
807,Lenovo,"Yoga 910-13IKB","2 in 1 Convertible",13.9,1920,1080,1,"  Core i7 7500U  ",Intel,2.7,8,"256 ",0,SSD,Intel,"Graphics 620",windows,1,1349
808,Dell,"Vostro 5568",Notebook,15.6,1920,1080,0,"  Core i3 6006U  ",Intel,2,8,"256 ",0,SSD,AMD,"R5 M420X",windows,2,739
809,HP,"ZBook 17",Workstation,15.6,1920,1080,0,"  Core i7 7700HQ  ",Intel,2.8,8,"256 ",0,SSD,Nvidia,"Quadro M2200",windows,3,2065
810,Asus,"Pro P2540UA-XS51",Notebook,15.6,1920,1080,0,"  Core i5 7200U  ",Intel,2.5,8,"256 ",0,SSD,Intel,"Graphics 620",windows,2,1099
811,Dell,"XPS 13",Ultrabook,13.3,1920,1080,0,"  Core i5 7200U  ",Intel,2.5,8,"256 ",0,SSD,Intel,"Graphics 620",windows,1,1499
812,Dell,"XPS 15",Notebook,15.6,3840,2160,1,"  Core i5 7300HQ  ",Intel,2.5,8,"256 ",0,SSD,Nvidia,"GTX 1050",windows,2,1749
813,Dell,"Latitude 3180",Netbook,11.6,1366,768,0,"  Pentium Quad Core N4200  ",Intel,1.1,4,"128 ",0,SSD,Intel,"Graphics 505",windows,2,744
814,HP,"EliteBook 820",Netbook,12.5,1366,768,0,"  Core i5 7300U  ",Intel,2.6,8,"256 ",0,SSD,Intel,"Graphics 620",windows,1,1389
815,Toshiba,"Satellite Pro",Notebook,15.6,1366,768,0,"  Core i5 6200U  ",Intel,2.3,4,"500 ",0,HDD,Intel,"Graphics 520",windows,2,780
816,HP,"15-ba043na (A12-9700P/8GB/2TB/W10)",Notebook,15.6,1366,768,0,"  A12-Series 9700P  ",AMD,2.5,8,2048,0,HDD,AMD,"R7 Graphics",windows,2,629
817,Dell,"Inspiron 7567",Gaming,15.6,3840,2160,0,"  Core i7 7700HQ  ",Intel,2.8,16,"512 ",0,SSD,Nvidia,"1050 Ti",windows,3,1679
818,Lenovo,"IdeaPad 310-15IKB",Notebook,15.6,1920,1080,0,"  Core i5 7200U  ",Intel,2.5,4,1024,0,HDD,Nvidia,"GeForce 920M",windows,2,609
819,HP,"Omen 17-an012dx",Gaming,17.3,1920,1080,0,"  Core i7 7700HQ  ",Intel,2.8,12,1024,0,HDD,AMD,"RX 580",windows,4,1749
820,MSI,"GE72MVR 7RG",Gaming,17.3,1920,1080,0,"  Core i7 7700HQ  ",Intel,2.8,16,"512 ",1024,hybrid,Nvidia,"GTX 1070",windows,3,2415
821,Samsung,"Notebook 9",Ultrabook,13.3,1920,1080,0,"  Core i5 7200U  ",Intel,2.5,8,"256 ",0,SSD,Intel,"Graphics 620",windows,1,1499
822,Dell,"Vostro 5568",Notebook,15.6,1920,1080,0,"  Core i7 7500U  ",Intel,2.7,8,1024,0,HDD,Nvidia,"GT 940MX",windows,2,961
823,Dell,"Vostro 3568",Notebook,15.6,1920,1080,0,"  Core i5 7200U  ",Intel,2.5,8,"256 ",0,SSD,AMD,"R5 M420",windows,2,790
824,Lenovo,"Thinkpad T470s",Ultrabook,14,1920,1080,0,"  Core i7 7500U  ",Intel,2.7,8,"256 ",0,SSD,Intel,"Graphics 620",windows,1,1859
825,Razer,"Blade Stealth",Ultrabook,12.5,3840,2160,1,"  Core i7 7500U  ",Intel,2.5,16,"512 ",0,SSD,Intel,"Graphics 620",windows,1,1799
826,HP,"Chromebook 11",Netbook,11.6,1366,768,0,"  Celeron Dual Core N3060  ",Intel,1.6,4,"16 ",0,"flash storage",Intel,"Graphics 400",others,1,385
827,Dell,"Alienware 17",Gaming,17.3,1920,1080,0,"  Core i7 7700HQ  ",Intel,2.8,16,"128 ",1024,hybrid,Nvidia,"GTX 1060",windows,4,2505
828,Dell,"Latitude 3480",Notebook,14,1366,768,0,"  Core i5 6200U  ",Intel,2.3,4,"500 ",0,HDD,Intel,"Graphics 520",windows,2,755
829,Lenovo,"V110-15ISK (i3-6006U/4GB/500GB/W10)",Notebook,15.6,1366,768,0,"  Core i3 6006U  ",Intel,2,4,"500 ",0,HDD,Intel,"Graphics 520",windows,2,490
830,Toshiba,"Tecra X40-D-10Z",Ultrabook,14,1366,768,0,"  Core i5 7200U  ",Intel,2.5,4,"128 ",0,SSD,Intel,"Graphics 620",windows,1,1090
831,Lenovo,"Thinkpad X1",Ultrabook,14,1920,1080,0,"  Core i7 7500U  ",Intel,2.7,8,"512 ",0,SSD,Intel,"Graphics 620",windows,1,2499
832,MSI,"GL62M 7RD",Gaming,15.6,1920,1080,0,"  Core i5 7300HQ  ",Intel,2.5,8,"256 ",0,SSD,Nvidia,"GTX 1050",windows,2,1199
833,Lenovo,"ThinkPad X1",Ultrabook,14,1920,1080,0,"  Core i5 7200U  ",Intel,2.5,8,"256 ",0,"flash storage",Intel,"Graphics 620",windows,1,1875
834,Toshiba,"Satellite Pro",Notebook,14,1366,768,0,"  Pentium Dual Core 4405U  ",Intel,2.1,4,"128 ",0,SSD,Intel,"Graphics 510",windows,2,499
835,Asus,"ZenBook Flip","2 in 1 Convertible",13.3,1920,1080,1,"  Core i5 7200U  ",Intel,2.5,8,"256 ",0,SSD,Intel,"Graphics 620",windows,1,1358
836,Dell,"Latitude 3480",Notebook,14,1366,768,0,"  Core i3 6006U  ",Intel,2,4,"500 ",0,HDD,Intel,"Graphics 520",windows,2,585
837,Acer,"Chromebook 11",Netbook,11.6,1366,768,0,"  Celeron Dual Core N3060  ",Intel,1.6,4,"32 ",0,"flash storage",Intel,"Graphics 400",others,1,355
838,Acer,"Swift 3",Notebook,14,1920,1080,0,"  Core i3 7100U  ",Intel,2.4,8,"128 ",0,SSD,Intel,"Graphics 620",windows,2,619
839,Razer,"Blade Pro",Gaming,17.3,3840,2160,1,"  Core i7 7820HK  ",Intel,2.9,32,"512 ",0,SSD,Nvidia,"GTX 1080",windows,3,5499
840,Lenovo,"Thinkpad X1",Ultrabook,14,2560,1440,0,"  Core i7 6600U  ",Intel,2.6,16,"512 ",0,SSD,Intel,"Graphics 520",windows,1,2099
841,Asus,"VivoBook Max",Notebook,15.6,1920,1080,0,"  Core i5 7200U  ",Intel,2.5,4,1024,0,HDD,Nvidia,"GeForce 920",linux,2,519
842,Lenovo,"Thinkpad T460",Notebook,14,1920,1080,0,"  Core i5 6200U  ",Intel,2.3,8,"256 ",0,SSD,Intel,"Graphics 520",windows,2,1186
843,Lenovo,"ThinkPad T470s",Notebook,14,1920,1080,0,"  Core i5 7300U  ",Intel,2.6,8,"256 ",0,SSD,Intel,"Graphics 620",windows,1,1650
844,Dell,"Alienware 15",Gaming,15.6,1920,1080,0,"  Core i7 7700HQ  ",Intel,2.8,16,"256 ",1024,hybrid,Nvidia,"GTX 1070",windows,3,2775
845,Asus,"Rog GL702VS-BA023T",Gaming,17.3,1920,1080,0,"  Core i7 7700HQ  ",Intel,2.8,16,"256 ",1024,hybrid,Nvidia,"GTX 1070",windows,3,2419
846,Toshiba,"Satellite Pro",Notebook,15.6,1366,768,0,"  Core i3 7100U  ",Intel,2.4,4,"500 ",0,HDD,Intel,"Graphics 620",windows,2,669
847,Lenovo,"N42-20 Chromebook",Notebook,14,1366,768,0,"  Celeron Quad Core N3160  ",Intel,1.6,4,"16 ",0,"flash storage",Intel,"Graphics 400",others,2,325
848,Asus,"R558UA-DM966T (i5-7200U/8GB/128GB/FHD/W10)",Notebook,15.6,1920,1080,0,"  Core i5 7200U  ",Intel,2.5,8,"128 ",0,HDD,Intel,"Graphics 620",windows,2,590
849,Asus,"Rog GL702VM-GC017T",Gaming,17.3,1920,1080,0,"  Core i7 6700HQ  ",Intel,2.6,16,"512 ",1024,hybrid,Nvidia,"GTX 1060",windows,3,1799
851,Dell,"Alienware 17",Gaming,17.3,1920,1080,0,"  Core i7 7700HQ  ",Intel,2.8,32,"512 ",1024,hybrid,Nvidia,"GTX 1070",windows,4,3073
852,HP,"ProBook 470",Notebook,17.3,1600,900,0,"  Core i5 7200U  ",Intel,2.5,8,1024,0,HDD,Nvidia,"GeForce 930MX",windows,3,910
853,Dell,"Vostro 3568",Notebook,15.6,1366,768,0,"  Core i5 7200U  ",Intel,2.5,8,"128 ",0,SSD,Intel,"Graphics 620",windows,2,714
854,HP,"EliteBook 840",Ultrabook,14,1920,1080,0,"  Core i7 6500U  ",Intel,2.5,8,"512 ",0,SSD,Intel,"Graphics 520",windows,2,1870
855,Dell,"Vostro 3568",Notebook,15.6,1920,1080,0,"  Core i7 7500U  ",Intel,2.7,4,"256 ",0,SSD,AMD,"R5 M420",windows,2,739
856,HP,"Chromebook X360","2 in 1 Convertible",11.6,1366,768,1,"  Celeron Dual Core N3350  ",Intel,1.1,4,"32 ",0,"flash storage",Intel,"Graphics 500",others,1,615
857,Asus,"ZenBook UX310UQ-GL026T",Ultrabook,13.3,1920,1080,0,"  Core i5 6200U  ",Intel,2.3,8,"512 ",0,SSD,Nvidia,"GeForce 940M",windows,1,1026
858,HP,"EliteBook x360","2 in 1 Convertible",13.3,1920,1080,1,"  Core i5 7200U  ",Intel,2.5,8,"256 ",0,SSD,Intel,"Graphics 620",windows,1,2277
859,HP,"EliteBook 840",Ultrabook,14,1920,1080,0,"  Core i7 6500U  ",Intel,2.5,8,"512 ",0,SSD,Intel,"Graphics 520",windows,2,1468
860,HP,"250 G6",Notebook,15.6,1366,768,0,"  Celeron Dual Core N3060  ",Intel,1.6,4,"128 ",0,SSD,Intel,"Graphics 400",N/A,2,299
862,Asus,"Rog GL502VM-DS74",Gaming,15.6,1920,1080,0,"  Core i7 7700HQ  ",Intel,2.8,16,"128 ",1024,hybrid,Nvidia,"GTX 1060",windows,2,1899
863,Dell,"Inspiron 5767",Notebook,17.3,1920,1080,0,"  Core i7 7500U  ",Intel,2.7,8,1024,0,HDD,AMD,"R7 M445",linux,3,865
864,Lenovo,"ThinkPad T470p",Ultrabook,14,1920,1080,0,"  Core i7 7700HQ  ",Intel,2.8,8,"256 ",0,SSD,Nvidia,"GT 940MX",windows,2,1903
865,Asus,"K556UR-DM621T (i7-7500U/8GB/256GB/GeForce",Notebook,15.6,1920,1080,0,"  Core i7 7500U  ",Intel,2.7,8,"256 ",0,SSD,Nvidia,"GTX 930MX",windows,2,787
866,Dell,"Latitude 5580",Notebook,15.6,1920,1080,0,"  Core i5 7200U  ",Intel,2.5,8,"128 ",0,SSD,Intel,"Graphics 620",windows,2,945
867,Asus,"X541NA (N4200/4GB/1TB/W10)",Notebook,15.6,1366,768,0,"  Pentium Quad Core N4200  ",Intel,1.1,4,1024,0,HDD,Intel,"Graphics 505",windows,2,449
868,HP,"EliteBook x360","2 in 1 Convertible",13.3,1920,1080,1,"  Core i7 7600U  ",Intel,2.8,8,"256 ",0,SSD,Intel,"Graphics 620",windows,1,2559
869,Dell,"Inspiron 5368",Notebook,13.3,1920,1080,1,"  Core i5 6200U  ",Intel,2.3,8,1024,0,HDD,Intel,"Graphics 520",windows,2,649
870,Lenovo,"IdeaPad 110-15ISK",Notebook,15.6,1920,1080,0,"  Core i3 6006U  ",Intel,2,4,1024,0,HDD,Intel,"Graphics 520",N/A,2,469
871,Lenovo,"ThinkPad E570",Notebook,15.6,1920,1080,0,"  Core i5 7200U  ",Intel,2.5,8,1024,0,HDD,Intel,"Graphics 620",windows,2,851
872,HP,"EliteBook 850",Notebook,15.6,1920,1080,0,"  Core i5 7300U  ",Intel,2.6,8,"256 ",0,SSD,AMD,"R7 M465",windows,2,1349
873,Toshiba,"Portege X30-D-10X",Notebook,13.3,1920,1080,0,"  Core i5 7200U  ",Intel,2.5,4,"128 ",0,SSD,Intel,"Graphics 620",windows,1,1285
874,Lenovo,"Legion Y520-15IKBN",Gaming,15.6,1920,1080,0,"  Core i5 7300HQ  ",Intel,2.5,8,1024,0,HDD,Nvidia,"GTX 1050",N/A,2,1017
875,Dell,"XPS 13",Ultrabook,13.3,3200,1800,1,"  Core i7 7660U  ",Intel,2.5,16,"512 ",0,SSD,Intel,"Graphics 640",windows,1,2240
876,HP,"Probook 450",Notebook,15.6,1920,1080,0,"  Core i5 6200U  ",Intel,2.3,4,"500 ",0,HDD,Intel,"Graphics 520",windows,2,910
877,Toshiba,"Portégé Z30-C-188",Ultrabook,13.3,1366,768,0,"  Core i5 6200U  ",Intel,2.3,8,"256 ",0,SSD,Intel,"Graphics 520",windows,1,1095
878,Lenovo,"ThinkPad Yoga","2 in 1 Convertible",13.3,1920,1080,1,"  Core i7 7500U  ",Intel,2.7,8,"256 ",0,SSD,Intel,"Graphics 620",windows,1,1950
879,Acer,"TMX349-G2-M-50FS (i5-7200U/8GB/256GB/FHD/W10)",Notebook,14,1920,1080,0,"  Core i5 7200U  ",Intel,2.5,8,"256 ",0,SSD,Intel,"Graphics 620",windows,2,902
880,Dell,"Precision 3520",Workstation,15.6,1920,1080,0,"  Core i7 7700HQ  ",Intel,2.8,8,1024,0,HDD,Nvidia,"Quadro M620",windows,2,1778
881,Lenovo,"ThinkPad L570",Notebook,15.6,1366,768,0,"  Core i5 7200U  ",Intel,2.5,4,"500 ",0,HDD,Intel,"Graphics 620",windows,2,1055
882,Lenovo,"IdeaPad 110-15ISK",Notebook,15.6,1920,1080,0,"  Core i3 6006U  ",Intel,2,4,1024,0,HDD,AMD,"R5 M430",N/A,2,479
883,Toshiba,"Tecra A50-D-11D",Notebook,15.6,1920,1080,0,"  Core i7 7500U  ",Intel,2.7,8,"256 ",0,SSD,Intel,"Graphics 620",windows,2,1388
884,Lenovo,"Thinkpad 13",Notebook,13.3,1920,1080,0,"  Core i3 7100U  ",Intel,2.4,4,"180 ",0,SSD,Intel,"Graphics 620",windows,1,735
885,Samsung,"Notebook 9",Ultrabook,15,1920,1080,0,"  Core i7 7500U  ",Intel,2.7,16,"256 ",0,SSD,Nvidia,"GeForce 940MX",windows,1,1849
886,Dell,"Latitude 7280",Ultrabook,12.5,1920,1080,0,"  Core i7 7600U  ",Intel,2.8,8,"256 ",0,SSD,Intel,"Graphics 620",windows,2,1690
887,Asus,"X541NA-GO121 (N4200/4GB/1TB/Linux)",Notebook,15.6,1366,768,0,"  Pentium Quad Core N4200  ",Intel,1.1,4,1024,0,HDD,Intel,"Graphics 505",linux,2,399
888,Xiaomi,"Mi Notebook",Ultrabook,13.3,1920,1080,0,"  Core i5 6200U  ",Intel,2.3,8,"256 ",0,SSD,Nvidia,"GeForce 940MX",windows,1,935
889,Dell,"Vostro 5568",Notebook,15.6,1920,1080,0,"  Core i5 7200U  ",Intel,2.5,4,"128 ",1024,hybrid,Nvidia,"GeForce 940MX",windows,2,912
890,HP,"ProBook 450",Notebook,15.6,1920,1080,0,"  Core i5 7200U  ",Intel,2.5,4,"256 ",0,SSD,Intel,"Graphics 620",windows,2,839
891,HP,"EliteBook x360","2 in 1 Convertible",13.3,1920,1080,1,"  Core i5 7200U  ",Intel,2.5,4,"256 ",0,SSD,Intel,"Graphics 620",windows,1,1700
892,HP,"Pavilion x360","2 in 1 Convertible",15.6,1366,768,1,"  Core i5 7200U  ",Intel,2.5,4,"500 ",0,HDD,Intel,"Graphics 620",windows,2,685
893,Asus,"VivoBook L402NA",Notebook,14.1,1366,768,0,"  Celeron Dual Core N3350  ",Intel,1.1,4,"32 ",0,"flash storage",Intel,"Graphics 500",windows,2,348
894,Lenovo,"IdeaPad 510-15ISK",Notebook,15.6,1920,1080,0,"  Core i7 6500U  ",Intel,2.5,8,1024,0,HDD,Nvidia,"GeForce 940MX",windows,2,669
895,Dell,"Inspiron 3552",Notebook,15.6,1366,768,0,"  Pentium Quad Core N3710  ",Intel,1.6,4,"500 ",0,HDD,Intel,"HD Graphics",windows,2,369
896,HP,"EliteBook x360","2 in 1 Convertible",13.3,1920,1080,1,"  Core i5 7200U  ",Intel,2.5,4,"256 ",0,SSD,Intel,"Graphics 620",windows,1,1799
897,Dell,"Vostro 3568",Notebook,15.6,1366,768,0,"  Core i3 6006U  ",Intel,2,4,1024,0,HDD,AMD,"R5 M420X",linux,2,456
898,Asus,"Rog GL753VD-GC082T",Gaming,17.3,1920,1080,0,"  Core i5 7300HQ  ",Intel,2.5,12,"128 ",1024,hybrid,Nvidia,"GTX 1050",windows,2,1370
899,Acer,"Chromebook C731-C78G",Netbook,11.6,1366,768,0,"  Celeron Dual Core N3060  ",Intel,1.6,4,"32 ",0,"flash storage",Intel,"Graphics 400",others,1,297
900,Lenovo,"IdeaPad 110-17ACL",Notebook,17.3,1600,900,0,"  A4-Series 7210  ",AMD,2.2,4,"500 ",0,HDD,AMD,"Radeon R3",windows,3,379
901,HP,"Probook 640",Notebook,14,1920,1080,0,"  Core i5 7200U  ",Intel,2.5,4,"128 ",0,SSD,Intel,"Graphics 620",windows,2,1265
902,HP,"Envy x360","2 in 1 Convertible",13.3,3200,1800,1,"  Core i7 7500U  ",Intel,2.7,16,"256 ",0,SSD,Intel,"Graphics 620",windows,1,1399
903,Samsung,"Notebook 9",Ultrabook,15,1920,1080,0,"  Core i7 7500U  ",Intel,2.7,8,"256 ",0,SSD,Intel,"Graphics 620",windows,1,1699
904,Lenovo,"ThinkPad T470s",Ultrabook,14,1920,1080,0,"  Core i5 7200U  ",Intel,2.5,8,"256 ",0,SSD,Intel,"Graphics 620",windows,1,1799
905,MSI,"GS73VR Stealth",Gaming,17.3,3840,2160,0,"  Core i7 6700HQ  ",Intel,2.6,16,"512 ",2048,hybrid,Nvidia,"GTX 1060",windows,2,2649
906,Toshiba,"Portege X30-D-10V",Notebook,13.3,1920,1080,0,"  Core i5 7200U  ",Intel,2.5,8,"256 ",0,SSD,Intel,"Graphics 620",windows,1,1475
908,Dell,"Inspiron 7567",Gaming,15.6,1920,1080,0,"  Core i7 7700HQ  ",Intel,2.8,8,1024,0,HDD,Nvidia,"GTX 1050Ti",linux,3,929
909,HP,"ProBook 450",Notebook,15.6,1920,1080,0,"  Core i7 7500U  ",Intel,2.7,8,1024,0,HDD,Nvidia,"GeForce 930MX",windows,2,900
910,Dell,"Vostro 3568",Notebook,15.6,1366,768,0,"  Core i3 6006U  ",Intel,2,4,1024,0,HDD,AMD,"R5 M420X",windows,2,614
911,Dell,"Latitude 5580",Notebook,15.6,1920,1080,0,"  Core i5 7300U  ",Intel,2.6,8,"500 ",0,HDD,Intel,"Graphics 620",windows,2,935
912,Dell,"XPS 13","2 in 1 Convertible",13.3,3200,1800,1,"  Core i7 7Y75  ",Intel,1.3,8,"512 ",0,SSD,Intel,"Graphics 615",windows,1,2013
913,Asus,"G701VO-IH74K (i7-6820HK/32GB/2x",Gaming,17.3,1920,1080,0,"  Core i7 6820HK  ",Intel,2.7,32,"256 ",0,SSD,Nvidia,"GTX 980M",windows,4,1279
914,Dell,"XPS 13","2 in 1 Convertible",13.3,1920,1080,1,"  Core i7 7Y75  ",Intel,1.3,16,"256 ",0,SSD,Intel,"Graphics 615",windows,1,1649
915,Lenovo,"ThinkPad X1",Ultrabook,14,1920,1080,0,"  Core i7 7500U  ",Intel,2.7,8,"256 ",0,"flash storage",Intel,"Graphics 620",windows,1,2049
916,Lenovo,"ThinkPad T570",Notebook,15.6,1920,1080,0,"  Core i5 7200U  ",Intel,2.5,8,"512 ",0,SSD,Intel,"Graphics 620",windows,2,1963
917,LG,"Gram 15Z970",Ultrabook,15.6,1920,1080,1,"  Core i7 7500U  ",Intel,2.7,16,"512 ",0,SSD,Intel,"Graphics 620",windows,1,2099
918,HP,"Elitebook 820",Netbook,12.5,1920,1080,0,"  Core i7 7500U  ",Intel,2.7,8,"512 ",0,SSD,Intel,"Graphics 620",windows,1,1483
919,Acer,"Chromebook CB5-571-C1DZ",Notebook,15.6,1920,1080,0,"  Celeron Dual Core 3205U  ",Intel,1.5,4,"16 ",0,"flash storage",Intel,"HD Graphics",others,2,359
920,Lenovo,"IdeaPad Y700-15ISK",Notebook,15.6,1920,1080,0,"  Core i5 6300HQ  ",Intel,2.3,8,"128 ",1024,hybrid,Nvidia,"GTX 960M",windows,3,789
